event,name,dob,country,time,score,date
16,men's 1500m,Gilbert KWEMOI,1997-10-03,KEN,213.70999,1192,2016-07-16
17,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,213.94,1189,2016-05-06
18,men's 1500m,Dawit WOLDE,1991-05-19,ETH,213.98,1189,2016-07-16
19,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,214.09,1187,2016-07-10
20,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,214.24,1185,2016-07-15
21,men's 1500m,Ben BLANKENSHIP,1988-12-15,USA,214.26,1185,2016-09-09
22,men's 1500m,Nick WILLIS,1983-04-25,NZL,214.29001,1184,2016-06-05
23,men's 1500m,Abdi WAISS,1996-07-03,DJI,214.55,1181,2016-05-06
24,men's 1500m,Henrik INGEBRIGTSEN,1991-02-24,NOR,214.57,1181,2016-07-15
25,men's 1500m,Aman WOTE,1984-04-18,ETH,214.58,1180,2016-05-06
26,men's 1500m,Robby ANDREWS,1991-03-29,USA,214.88,1176,2016-07-10
27,men's 1500m,Colby ALEXANDER,1991-06-13,USA,214.88,1176,2016-07-29
28,men's 1500m,David TORRENCE,1985-11-26,PER,214.95,1175,2016-07-29
29,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,214.95999,1175,2016-05-22
30,men's 1500m,Homiyu TESFAYE,1993-06-23,GER,215.05,1174,2016-05-22
31,men's 1500m,Vincent LETTING,1993-06-16,KEN,215.12,1173,2016-07-16
32,men's 1500m,James Kiplagat MAGUT,1990-07-20,KEN,215.18,1172,2016-06-05
33,men's 1500m,Adel MECHAAL,1990-12-05,ESP,215.24,1171,2016-06-30
34,men's 1500m,Benson SEUREI,1984-03-27,BRN,215.28,1171,2016-06-30
35,men's 1500m,Florian CARVALHO DE FONSESCO,1989-03-09,FRA,215.29001,1171,2016-07-15
36,men's 1500m,Chris O'HARE,1990-11-23,GBR,215.37,1169,2016-06-02
37,men's 1500m,Pieter-Jan HANNES,1992-10-30,BEL,215.38,1169,2016-07-16
38,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,215.5,1168,2016-06-30
39,men's 1500m,Morhad AMDOUNI,1988-06-21,FRA,215.58,1167,2016-06-02
40,men's 1500m,Ryan HILL,1990-01-31,USA,215.59,1166,2016-07-16
41,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,215.62,1166,2016-07-16
42,men's 1500m,Collins CHEBOI,1987-09-25,KEN,215.74,1164,2016-09-09
43,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,215.76,1164,2016-06-11
44,men's 1500m,Richard DOUMA,1993-04-17,NED,215.77,1164,2016-07-16
45,men's 1500m,Kyle MERBER,1990-11-19,USA,215.83,1163,2016-07-29
46,men's 1500m,Eric JENKINS,1991-11-24,USA,215.94,1162,2016-07-29
47,men's 1500m,Luke MATHEWS,1995-06-21,AUS,215.99,1161,2016-05-18
48,men's 1500m,John GREGOREK,1991-12-07,USA,216.04001,1160,2016-07-29
49,men's 1500m,Ben TRUE,1985-12-29,USA,216.05,1160,2016-06-17
50,men's 1500m,Julian MATTHEWS,1988-07-21,NZL,216.14,1159,2016-05-16
51,men's 1500m,David BUSTOS,1990-08-25,ESP,216.14,1159,2016-06-03
52,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,216.19,1158,2016-06-11
53,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,216.23,1158,2016-06-07
54,men's 1500m,Clayton MURPHY,1995-02-26,USA,216.23,1158,2016-06-12
55,men's 1500m,Hamish CARSON,1988-11-01,NZL,216.25,1157,2016-05-16
56,men's 1500m,Lee EMANUEL,1985-01-24,GBR,216.29001,1157,2016-05-16
57,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,216.32,1156,2016-05-20
58,men's 1500m,Eric AVILA,1989-10-03,USA,216.37,1156,2016-07-17
59,men's 1500m,Timo BENITZ,1991-12-24,GER,216.4,1155,2016-05-20
60,men's 1500m,Mauris Surel CASTILLO,1984-10-19,ESP,216.41,1155,2016-06-30
61,men's 1500m,Johan ROGESTEDT,1993-01-27,SWE,216.58,1153,2016-06-28
62,men's 1500m,Leonel MANZANO,1984-09-12,USA,216.62,1152,2016-07-10
63,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,216.64,1152,2016-06-17
64,men's 1500m,Dumisane HLASELO,1989-06-08,RSA,216.65,1152,2016-05-06
65,men's 1500m,Adam Ali MUSAB,1995-04-17,QAT,216.67,1152,2016-05-06
66,men's 1500m,Nathan BRANNEN,1982-09-08,CAN,216.84,1149,2016-05-21
67,men's 1500m,Jonas LEANDERSON,1991-01-26,SWE,216.92,1148,2016-06-28
68,men's 1500m,Marc ALCALÁ,1994-11-07,ESP,216.93,1148,2016-06-30
69,men's 1500m,Bryan CANTERO,1991-04-28,FRA,217.03,1147,2016-05-20
70,men's 1500m,Graham CRAWFORD,1992-12-29,USA,217.08,1146,2016-06-18
71,men's 1500m,Martin SPERLICH,1991-08-28,GER,217.18,1145,2016-07-16
72,men's 1500m,Valentin SMIRNOV,1986-02-13,RUS,217.24,1144,2016-05-26
73,men's 1500m,Antonio ABADÍA,1990-07-02,ESP,217.24,1144,2016-06-03
74,men's 1500m,Eric SPEAKMAN,1990-08-29,NZL,217.44,1141,2016-05-21
75,men's 1500m,Thomas LANCASHIRE,1985-07-02,GBR,217.47,1141,2016-06-30
76,men's 1500m,Johan CRONJE,1982-04-13,RSA,217.49,1140,2016-06-14
77,men's 1500m,Sebastian KEINER,1989-08-22,GER,217.62,1139,2016-06-28
78,men's 1500m,Aman KEDI,1994-09-16,ETH,217.63,1138,2016-06-03
79,men's 1500m,Hassan MEAD,1989-08-28,USA,217.65,1138,2016-05-20
80,men's 1500m,Craig ENGELS,1994-05-01,USA,217.66,1138,2016-07-10
81,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,217.69,1138,2016-09-06
82,men's 1500m,Eric Kiprono KIPTANUI,1990-04-19,KEN,217.73,1137,2016-05-28
83,men's 1500m,Ahmed BILE,1993-09-21,USA,217.73,1137,2016-06-03
84,men's 1500m,Izaic YORKS,1994-04-17,USA,217.74,1137,2016-05-01
85,men's 1500m,Hélio GOMES,1984-12-27,POR,217.74,1137,2016-06-03
86,men's 1500m,Thomas AWAD,1994-05-27,USA,217.75,1137,2016-05-16
87,men's 1500m,Isaac KIMELI,1994-03-09,BEL,217.79001,1136,2016-07-16
88,men's 1500m,Joshua CHEPTEGEI,1996-09-12,UGA,217.82,1136,2016-05-18
89,men's 1500m,Abednego CHESEBE,1982-06-20,KEN,217.82,1136,2016-05-28
90,men's 1500m,Carlos Martín DÍAZ DEL RIO,1993-07-09,CHI,217.82,1136,2016-06-03
91,men's 1500m,Peter CALLAHAN,1991-06-01,USA,217.87,1135,2016-05-16
92,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,217.9,1135,2016-07-17
93,men's 1500m,Henry WYNNE,1995-04-18,USA,218.05,1133,2016-04-23
94,men's 1500m,Stijn BAETEN,1994-06-03,BEL,218.05,1133,2016-07-23
95,men's 1500m,Jordan MCNAMARA,1987-03-07,USA,218.07,1133,2016-06-12
96,men's 1500m,Abderrahmane ANOU,1991-01-29,ALG,218.11,1132,2016-06-11
97,men's 1500m,Rabii DOUKKANA,1987-12-06,FRA,218.19,1131,2016-07-09
98,men's 1500m,Brandon HUDGINS,1987-01-14,USA,218.2,1131,2016-06-04
99,men's 1500m,Will LEER,1985-04-15,USA,218.23,1130,2016-05-21
--------2016------------
--------:avg top 100:1165.32--avg top percent:1175.1733333333334-------
-------------------------
0,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,208.8,1262,2017-07-21
1,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,209.1,1258,2017-07-21
2,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,210.89,1232,2017-06-24
3,men's 1500m,Aman WOTE,1984-04-18,ETH,211.63,1222,2017-06-18
4,men's 1500m,Silas KIPLAGAT,1989-08-20,KEN,212.23,1213,2017-05-05
5,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,212.27,1213,2017-05-05
6,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,212.48,1210,2017-07-21
7,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,212.59,1208,2017-07-06
8,men's 1500m,Vincent KIBET,1991-05-06,KEN,212.66,1207,2017-05-05
9,men's 1500m,Yomif KEJELCHA,1997-08-01,ETH,212.94,1203,2017-06-11
10,men's 1500m,Justus SOGET,1999-10-22,KEN,212.97,1203,2017-06-24
11,men's 1500m,Asbel KIPROP,1989-06-30,KEN,213.17,1200,2017-06-18
12,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,213.41,1197,2017-05-18
13,men's 1500m,Homiyu TESFAYE,1993-06-23,GER,213.47,1196,2017-07-21
14,men's 1500m,Chris O'HARE,1990-11-23,GBR,213.61,1194,2017-07-21
15,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,213.65,1193,2017-06-11
16,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,213.7,1193,2017-06-11
17,men's 1500m,Samuel TEFERA,1999-10-23,ETH,213.78,1192,2017-06-10
18,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,214.04001,1188,2017-07-21
19,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,214.17,1186,2017-06-15
20,men's 1500m,Mo FARAH,1983-03-23,GBR,214.19,1186,2017-05-18
21,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,214.26,1185,2017-06-18
22,men's 1500m,Robert BIWOTT,1996-01-28,KEN,214.3,1184,2017-05-05
23,men's 1500m,Ryan GREGSON,1990-04-26,AUS,214.37,1183,2017-06-18
24,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,214.45999,1182,2017-07-04
25,men's 1500m,Taresa TOLOSA,1998-06-15,ETH,214.47,1182,2017-06-10
26,men's 1500m,Chala REGASA,1997-04-30,ETH,214.57,1181,2017-06-10
27,men's 1500m,David TORRENCE,1985-11-26,PER,214.67,1179,2017-06-18
28,men's 1500m,Adel MECHAAL,1990-12-05,ESP,214.7,1179,2017-06-14
29,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,214.7,1179,2017-07-06
30,men's 1500m,Nick WILLIS,1983-04-25,NZL,214.74,1178,2017-07-21
31,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,214.86,1177,2017-06-05
32,men's 1500m,Timo BENITZ,1991-12-24,GER,214.87,1176,2017-06-11
33,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,214.99,1175,2017-06-18
34,men's 1500m,John GREGOREK,1991-12-07,USA,215.0,1175,2017-07-06
35,men's 1500m,Brahim AKACHAB,1993-03-09,MAR,215.03,1174,2017-07-16
36,men's 1500m,Benson SEUREI,1984-03-27,BRN,215.23,1171,2017-06-10
37,men's 1500m,Robby ANDREWS,1991-03-29,USA,215.25,1171,2017-07-06
38,men's 1500m,Thiago ANDRÉ,1995-08-04,BRA,215.28,1171,2017-06-02
39,men's 1500m,Ben BLANKENSHIP,1988-12-15,USA,215.29001,1171,2017-07-06
40,men's 1500m,Mahiedine MEKHISSI,1985-03-15,FRA,215.56,1167,2017-07-04
41,men's 1500m,Weretew ESHETE,null,ETH,215.57,1167,2017-06-10
42,men's 1500m,Luke MATHEWS,1995-06-21,AUS,215.57,1167,2017-06-11
43,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,215.72,1165,2017-06-05
44,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,215.81,1163,2017-06-05
45,men's 1500m,Marc ALCALÁ,1994-11-07,ESP,215.85,1163,2017-07-21
46,men's 1500m,Richard DOUMA,1993-04-17,NED,215.92,1162,2017-06-11
47,men's 1500m,Craig ENGELS,1994-05-01,USA,215.95,1161,2017-07-06
48,men's 1500m,Josh KERR,1997-10-08,GBR,215.99,1161,2017-04-14
49,men's 1500m,Kumari TAKI,1999-05-06,KEN,216.07,1160,2017-06-11
50,men's 1500m,Colby ALEXANDER,1991-06-13,USA,216.1,1159,2017-07-06
51,men's 1500m,Sofiane SELMOUNI,1989-09-22,FRA,216.14,1159,2017-07-21
52,men's 1500m,Clayton MURPHY,1995-02-26,USA,216.34,1156,2017-05-27
53,men's 1500m,Benjamin KIGEN,1993-07-05,KEN,216.36,1156,2017-07-14
54,men's 1500m,Michał ROZMYS,1995-03-13,POL,216.37,1156,2017-06-05
55,men's 1500m,Boaz KIPRUGUT,1998-05-18,KEN,216.47,1154,2017-06-11
56,men's 1500m,Abderrahmane ANOU,1991-01-29,ALG,216.5,1154,2017-06-01
57,men's 1500m,Eric JENKINS,1991-11-24,USA,216.51,1154,2017-05-18
58,men's 1500m,David BUSTOS,1990-08-25,ESP,216.55,1153,2017-07-09
59,men's 1500m,Jonathan Kiplimo SAWE,1995-11-26,KEN,216.56,1153,2017-07-16
60,men's 1500m,Kalle BERGLUND,1996-03-11,SWE,216.6,1153,2017-07-09
61,men's 1500m,Hicham OULADHA,1995-01-31,MAR,216.61,1152,2017-07-04
62,men's 1500m,Kyle MERBER,1990-11-19,USA,216.65,1152,2017-07-06
63,men's 1500m,Cristian SORATOS,1992-09-26,USA,216.73,1151,2017-05-18
64,men's 1500m,Andrew HUNTER,1997-09-05,USA,216.77,1150,2017-07-16
65,men's 1500m,Collins CHEBOI,1987-09-25,KEN,216.8,1150,2017-05-18
66,men's 1500m,Ilham Tanui ÖZBILEN,1990-03-05,TUR,216.81,1150,2017-06-14
67,men's 1500m,Andrew BAYER,1990-02-03,USA,216.85,1149,2017-07-06
68,men's 1500m,Jordan WILLIAMSZ,1992-08-21,AUS,216.87,1149,2017-05-17
69,men's 1500m,Abednego CHESEBE,1982-06-20,KEN,216.9,1148,2017-05-18
70,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,216.91,1148,2017-06-01
71,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,216.93,1148,2017-06-10
72,men's 1500m,Yoann KOWAL,1987-05-28,FRA,216.95999,1148,2017-06-03
73,men's 1500m,Robbie FITZGIBBON,1996-03-23,GBR,216.97,1147,2017-06-02
74,men's 1500m,Mohamed ISMAIL,1997-01-01,DJI,216.98,1147,2017-07-08
75,men's 1500m,Oussama NABIL,1996-02-18,MAR,217.08,1146,2017-07-04
76,men's 1500m,Welde TUFA,1999-03-29,ETH,217.09,1146,2017-06-10
77,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,217.12,1145,2017-06-03
78,men's 1500m,Vladimir NIKITIN,1992-08-05,RUS,217.14,1145,2017-07-30
79,men's 1500m,Emanuel ROLIM,1993-01-03,POR,217.16,1145,2017-05-27
80,men's 1500m,Llorenç SALES,1988-07-14,ESP,217.20999,1144,2017-06-14
81,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,217.32,1143,2017-06-03
82,men's 1500m,Evans KIPCHUMBA,1994-11-06,KEN,217.35,1142,2017-06-24
83,men's 1500m,Tamás KAZI,1985-05-16,HUN,217.41,1141,2017-07-12
84,men's 1500m,Said ADEN,null,QAT,217.42,1141,2017-05-05
85,men's 1500m,Haftu TEKLU,2000-01-21,ETH,217.43,1141,2017-06-10
86,men's 1500m,Tom MARSHALL,1989-06-12,GBR,217.45,1141,2017-07-09
87,men's 1500m,Sam MCENTEE,1992-02-03,AUS,217.48,1141,2017-05-17
88,men's 1500m,Hamish CARSON,1988-11-01,NZL,217.55,1140,2017-06-14
89,men's 1500m,Peter CALLAHAN,1991-06-01,BEL,217.57,1139,2017-05-27
90,men's 1500m,Abdelali RAZYN,null,MAR,217.61,1139,2017-07-08
91,men's 1500m,Ryan HILL,1990-01-31,USA,217.61,1139,2017-07-22
92,men's 1500m,Isaac KIMELI,1994-03-09,BEL,217.66,1138,2017-07-22
93,men's 1500m,Youssouf HISS BACHIR,1987-01-01,DJI,217.69,1138,2017-07-22
94,men's 1500m,Andrew WHEATING,1987-11-21,USA,217.75,1137,2017-05-18
95,men's 1500m,Samuel PRAKEL,1994-10-29,USA,217.79001,1136,2017-06-11
96,men's 1500m,Carlos Martín DÍAZ DEL RIO,1993-07-09,CHI,217.84,1136,2017-05-27
97,men's 1500m,Riley MASTERS,1990-04-05,USA,217.86,1135,2017-05-18
98,men's 1500m,Takieddine HEDEILLI,1996-06-06,ALG,217.88,1135,2017-07-09
99,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,217.91,1135,2017-07-12
--------2017------------
--------:avg top 100:1166.69--avg top percent:1175.48-------
-------------------------
0,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,208.41,1267,2018-07-20
1,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,209.64,1250,2018-07-20
2,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,210.01,1245,2018-07-20
3,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,211.18,1228,2018-07-20
4,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,211.19,1228,2018-07-20
5,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,211.59,1222,2018-08-30
6,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,211.62,1222,2018-07-20
7,men's 1500m,Samuel TEFERA,1999-10-23,ETH,211.63,1222,2018-05-12
8,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,211.77,1220,2018-07-20
9,men's 1500m,Aman WOTE,1984-04-18,ETH,211.9,1218,2018-07-20
10,men's 1500m,Chris O'HARE,1990-11-23,GBR,212.11,1215,2018-07-20
11,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,212.49,1210,2018-07-20
12,men's 1500m,Yomif KEJELCHA,1997-08-01,ETH,212.59,1208,2018-09-04
13,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,212.61,1208,2018-06-30
14,men's 1500m,Ferguson Cheruiyot ROTICH,1989-11-30,KEN,213.20999,1199,2018-09-02
15,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,213.95999,1189,2018-07-20
16,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,214.2,1186,2018-07-13
17,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,214.27,1185,2018-06-30
18,men's 1500m,Justus SOGET,1999-10-22,KEN,214.33,1184,2018-05-12
19,men's 1500m,Ryan GREGSON,1990-04-26,AUS,214.38,1183,2018-07-13
20,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,214.4,1183,2018-09-02
21,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,214.82,1177,2018-06-16
22,men's 1500m,Josh KERR,1997-10-08,GBR,215.01,1174,2018-04-20
23,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,215.06,1174,2018-07-13
24,men's 1500m,Taresa TOLOSA,1998-06-15,ETH,215.07,1174,2018-05-04
25,men's 1500m,Nick WILLIS,1983-04-25,NZL,215.25,1171,2018-09-02
26,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,215.33,1170,2018-06-27
27,men's 1500m,Hicham OULADHA,1995-01-31,MAR,215.35,1170,2018-07-13
28,men's 1500m,Thiago ANDRÉ,1995-08-04,BRA,215.4,1169,2018-05-12
29,men's 1500m,George Meitamei MANANGOI,2000-11-29,KEN,215.53,1167,2018-05-04
30,men's 1500m,Henrik INGEBRIGTSEN,1991-02-24,NOR,215.61,1166,2018-07-22
31,men's 1500m,Cornelius TUWEI,1993-05-24,KEN,215.72,1165,2018-09-02
32,men's 1500m,Youssouf HISS BACHIR,1987-01-01,DJI,215.74,1164,2018-07-22
33,men's 1500m,Brimin Kiprono KIPROTICH,1999-08-20,KEN,215.81,1163,2018-06-27
34,men's 1500m,Kumari TAKI,1999-05-06,KEN,215.83,1163,2018-02-17
35,men's 1500m,Vladimir NIKITIN,1992-08-05,RUS,215.85,1163,2018-07-22
36,men's 1500m,Andrew HUNTER,1997-09-05,USA,215.9,1162,2018-07-22
37,men's 1500m,Neil GOURLEY,1995-02-07,GBR,215.98,1161,2018-07-22
38,men's 1500m,Homiyu TESFAYE,1993-06-23,GER,216.03,1160,2018-06-27
39,men's 1500m,Robby ANDREWS,1991-03-29,USA,216.05,1160,2018-06-07
40,men's 1500m,Justyn KNIGHT,1996-07-19,CAN,216.07,1160,2018-04-20
41,men's 1500m,Vincent KIBET,1991-05-06,KEN,216.12,1159,2018-07-22
42,men's 1500m,Rabii DOUKKANA,1987-12-06,FRA,216.13,1159,2018-07-28
43,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,216.28,1157,2018-07-13
44,men's 1500m,Jordan WILLIAMSZ,1992-08-21,AUS,216.3,1157,2018-09-02
45,men's 1500m,Robert DOMANIC,1995-03-10,USA,216.33,1156,2018-04-20
46,men's 1500m,Michael KIBET,1999-09-03,KEN,216.33,1156,2018-06-27
47,men's 1500m,Eric AVILA,1989-10-03,USA,216.41,1155,2018-07-21
48,men's 1500m,Melese NBERET,2001-01-29,ETH,216.49,1154,2018-06-19
49,men's 1500m,Isaac KIMELI,1994-03-09,BEL,216.51,1154,2018-06-16
50,men's 1500m,Kalle BERGLUND,1996-03-11,SWE,216.51,1154,2018-09-04
51,men's 1500m,Mohad ABDIKADAR SHEIK ALI,1993-06-12,ITA,216.54001,1153,2018-05-31
52,men's 1500m,James WEST,1996-01-30,GBR,216.59,1153,2018-07-22
53,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,216.6,1153,2018-07-28
54,men's 1500m,Sean MCGORTY,1995-03-08,USA,216.61,1152,2018-07-14
55,men's 1500m,Izaic YORKS,1994-04-17,USA,216.81,1150,2018-07-22
56,men's 1500m,Samuel PRAKEL,1994-10-29,USA,216.84,1149,2018-04-20
57,men's 1500m,Simon DENISSEL,1990-05-22,FRA,216.88,1149,2018-06-30
58,men's 1500m,Craig ENGELS,1994-05-01,USA,216.89,1149,2018-07-21
59,men's 1500m,Jake HEYWARD,1999-04-26,GBR,216.9,1148,2018-07-22
60,men's 1500m,Hicham AKANKAM,1998-04-04,MAR,216.93,1148,2018-06-16
61,men's 1500m,John GREGOREK,1991-12-07,USA,216.95,1148,2018-05-17
62,men's 1500m,Jeremiah KIPTANUI,null,KEN,216.98,1147,2018-06-23
63,men's 1500m,Mohamed ISMAIL,1997-01-01,DJI,217.02,1147,2018-07-11
64,men's 1500m,Patrick CASEY,1990-05-23,USA,217.06,1146,2018-06-07
65,men's 1500m,Marius PROBST,1995-08-20,GER,217.07,1146,2018-05-26
66,men's 1500m,Michał ROZMYS,1995-03-13,POL,217.08,1146,2018-09-02
67,men's 1500m,Peter CALLAHAN,1991-06-01,BEL,217.11,1146,2018-04-20
68,men's 1500m,Colby ALEXANDER,1991-06-13,USA,217.11,1146,2018-07-11
69,men's 1500m,Luke MATHEWS,1995-06-21,AUS,217.16,1145,2018-03-28
70,men's 1500m,Baptiste MISCHLER,1997-11-23,FRA,217.17,1145,2018-06-30
71,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,217.20999,1144,2018-07-21
72,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,217.23,1144,2018-05-20
73,men's 1500m,David RIBICH,1995-12-27,USA,217.35,1142,2018-04-20
74,men's 1500m,Abdessalem AYOUNI,1994-05-16,TUN,217.35,1142,2018-06-29
75,men's 1500m,Alexandre SADDEDINE,1994-09-29,FRA,217.36,1142,2018-06-30
76,men's 1500m,Laban KIPLIMO,null,KEN,217.37,1142,2018-06-23
77,men's 1500m,Kyle MERBER,1990-11-19,USA,217.49,1140,2018-03-28
78,men's 1500m,Jordan GUSMAN,1994-01-30,AUS,217.52,1140,2018-05-17
79,men's 1500m,Vincent LETTING,1993-06-16,KEN,217.52,1140,2018-06-16
80,men's 1500m,Alexis MIELLET,1995-05-05,FRA,217.56,1139,2018-06-19
81,men's 1500m,Timo BENITZ,1991-12-24,GER,217.74,1137,2018-06-16
82,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,217.79001,1136,2018-09-04
83,men's 1500m,Boaz KIPRUGUT,1998-05-18,KEN,217.81,1136,2018-05-20
84,men's 1500m,Collins CHEBOI,1987-09-25,KEN,217.83,1136,2018-05-04
85,men's 1500m,Oliver HOARE,1997-01-29,AUS,217.84,1136,2018-04-20
86,men's 1500m,Jinson JOHNSON,1991-03-15,IND,217.86,1135,2018-04-14
87,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,217.91,1135,2018-06-28
88,men's 1500m,Rob NAPOLITANO,1994-11-03,USA,218.03,1133,2018-07-28
89,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,218.05,1133,2018-09-02
90,men's 1500m,Llorenç SALES,1988-07-14,ESP,218.18,1131,2018-07-01
91,men's 1500m,Sam PARSONS,1994-06-18,USA,218.18,1131,2018-07-11
92,men's 1500m,Hamish CARSON,1988-11-01,NZL,218.19,1131,2018-09-02
93,men's 1500m,Yemaneberhan CRIPPA,1996-10-15,ITA,218.22,1130,2018-05-31
94,men's 1500m,Carlos Martín DÍAZ DEL RIO,1993-07-09,CHI,218.23,1130,2018-05-26
95,men's 1500m,Adel MECHAAL,1990-12-05,ESP,218.24,1130,2018-07-11
96,men's 1500m,Carlos VILLAREAL,1997-05-10,MEX,218.28,1130,2018-04-20
97,men's 1500m,Lawi KOSGEI,1999-01-14,KEN,218.28,1130,2018-06-23
98,men's 1500m,Pieter-Jan HANNES,1992-10-30,BEL,218.28,1130,2018-07-21
99,men's 1500m,Tarik MOUKRIME,1992-03-03,BEL,218.29001,1130,2018-05-26
--------2018------------
--------:avg top 100:1162.67--avg top percent:1171.657894736842-------
-------------------------
0,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,208.77,1262,2019-07-05
1,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,210.16,1242,2019-07-05
2,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,210.58,1236,2019-07-12
3,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,210.62,1236,2019-07-12
4,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,210.66,1235,2019-08-24
5,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,210.82,1233,2019-07-05
6,men's 1500m,Taoufik MAKHLOUFI,1988-04-29,ALG,211.38,1225,2019-10-06
7,men's 1500m,Samuel TEFERA,1999-10-23,ETH,211.39,1225,2019-07-05
8,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,211.45,1224,2019-08-24
9,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,211.45999,1224,2019-10-06
10,men's 1500m,George Meitamei MANANGOI,2000-11-29,KEN,211.49,1224,2019-07-12
11,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,211.64,1221,2019-08-24
12,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,211.81,1219,2019-07-12
13,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,211.87,1218,2019-10-06
14,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,212.20999,1213,2019-05-03
15,men's 1500m,Josh KERR,1997-10-08,GBR,212.52,1209,2019-10-06
16,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,212.72,1206,2019-10-06
17,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,212.81,1205,2019-10-06
18,men's 1500m,Rabii DOUKKANA,1987-12-06,FRA,213.11,1201,2019-08-24
19,men's 1500m,Vincent KIBET,1991-05-06,KEN,213.20999,1199,2019-05-03
20,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,213.25,1199,2019-07-12
21,men's 1500m,Kalle BERGLUND,1996-03-11,SWE,213.7,1193,2019-10-06
